"Naimenovanie obrazovatelnoy organizatsii,Kod professii,Naimenovanie pokazateley,Summarnyy vypusk 2021,Trudoustroeny,v sootvetstvii s osvoennoy professiey,rabotayut na protyazhenii ne menee 4-kh mesyatsev,IP,Samozanyatye,Prodolzhili obuchenie,Prokhodyat sluzhbu v armii po prizyvu,Prokhodyat sluzhbu v armii na kontraktnoy osnove,Nakhodyatsya v otpuske po ukhodu za rebenkom,Neformalnaya zanyatost,Zaregistrirovany v tsentrakh zanyatosti v kachestve bezrabotnykh,Ne imeyut motivatsii k trudoustroystvu,Inye prichiny,Smert; tyazheloe sostoyanie zdorovya,Nakhodyatsya pod sledstviem; otbyvayut nakazanie ,Pereezd za predely Rossiyskoy Federatsii,Ne mogut trudoustraivatsya v svyazi s ukhodom za bolnymi rodstvennikami,Vypuskniki iz chisla inostrannykh grazhdan,Inoe,budut trudoustroeny,budut IP,budut samozanyatymi,budut prizvany v armiyu,budut v armii na kontraktnoy osnove,budut prodolzhat obuchenie"
"GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.12 Montazh; tekhnicheskoe obsluzhivanie i remont promyshlennogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),16,6,6,6,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.12 Montazh; tekhnicheskoe obsluzhivanie i remont promyshlennogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.12 Montazh; tekhnicheskoe obsluzhivanie i remont promyshlennogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.12 Montazh; tekhnicheskoe obsluzhivanie i remont promyshlennogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.12 Montazh; tekhnicheskoe obsluzhivanie i remont promyshlennogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.14 Osnaschenie sredstvami avtomatizatsii tekhnologicheskikh protsessov i proizvodstv (po otraslyam),Vsego  (obschaya chislennost vypusknikov),19,10,9,10,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.14 Osnaschenie sredstvami avtomatizatsii tekhnologicheskikh protsessov i proizvodstv (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.14 Osnaschenie sredstvami avtomatizatsii tekhnologicheskikh protsessov i proizvodstv (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.14 Osnaschenie sredstvami avtomatizatsii tekhnologicheskikh protsessov i proizvodstv (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,15.02.14 Osnaschenie sredstvami avtomatizatsii tekhnologicheskikh protsessov i proizvodstv (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,21.02.05 Zemelno-imuschestvennye otnosheniya,Vsego  (obschaya chislennost vypusknikov),68,55,52,55,0,1,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,21.02.05 Zemelno-imuschestvennye otnosheniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,21.02.05 Zemelno-imuschestvennye otnosheniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,21.02.05 Zemelno-imuschestvennye otnosheniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,21.02.05 Zemelno-imuschestvennye otnosheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,38.02.03 Operatsionnaya deyatelnost v logistike,Vsego  (obschaya chislennost vypusknikov),9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,38.02.03 Operatsionnaya deyatelnost v logistike,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,38.02.03 Operatsionnaya deyatelnost v logistike,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,38.02.03 Operatsionnaya deyatelnost v logistike,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy montazhnyy kolledzh,38.02.03 Operatsionnaya deyatelnost v logistike,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Vsego  (obschaya chislennost vypusknikov),9,3,3,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.32 Operator stankov s programmnym upravleniem,Vsego  (obschaya chislennost vypusknikov),12,7,6,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.32 Operator stankov s programmnym upravleniem,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.32 Operator stankov s programmnym upravleniem,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.32 Operator stankov s programmnym upravleniem,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.01.32 Operator stankov s programmnym upravleniem,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),36,21,17,17,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.01 Montazh i tekhnicheskaya ekspluatatsiya promyshlennogo oborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Vsego  (obschaya chislennost vypusknikov),36,15,12,12,1,0,2,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.08 Tekhnologiya mashinostroeniya,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.08 Tekhnologiya mashinostroeniya,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,15.02.08 Tekhnologiya mashinostroeniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Vsego  (obschaya chislennost vypusknikov),12,6,2,4,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Vsego  (obschaya chislennost vypusknikov),5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,22.02.06 Svarochnoe proizvodstvo,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.01.03 Avtomekhanik,Vsego  (obschaya chislennost vypusknikov),12,3,0,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.01.03 Avtomekhanik,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.01.03 Avtomekhanik,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.01.03 Avtomekhanik,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.01.03 Avtomekhanik,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Vsego  (obschaya chislennost vypusknikov),15,7,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,38.02.02 Strakhovoe delo (po otraslyam),Vsego  (obschaya chislennost vypusknikov),12,10,3,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,38.02.02 Strakhovoe delo (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,38.02.02 Strakhovoe delo (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,38.02.02 Strakhovoe delo (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,38.02.02 Strakhovoe delo (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,43.02.06 Servis na transporte (po vidam transporta),Vsego  (obschaya chislennost vypusknikov),17,6,3,6,2,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,43.02.06 Servis na transporte (po vidam transporta),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,43.02.06 Servis na transporte (po vidam transporta),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,43.02.06 Servis na transporte (po vidam transporta),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy politekhnikum,43.02.06 Servis na transporte (po vidam transporta),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,09.01.03 Master po obrabotke tsifrovoy informatsii,Vsego  (obschaya chislennost vypusknikov),22,11,11,11,0,0,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,09.01.03 Master po obrabotke tsifrovoy informatsii,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,09.01.03 Master po obrabotke tsifrovoy informatsii,iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,09.01.03 Master po obrabotke tsifrovoy informatsii,Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,09.01.03 Master po obrabotke tsifrovoy informatsii,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Vsego  (obschaya chislennost vypusknikov),23,13,13,13,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,13.01.10 Elektromonter po remontu i obsluzhivaniyu elektrooborudovaniya (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Vsego  (obschaya chislennost vypusknikov),24,12,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.05 Svarschik (ruchnoy i chastichno mekhanizirovannoy svarki (naplavki),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.25 Stanochnik (metalloobrabotka),Vsego  (obschaya chislennost vypusknikov),27,15,15,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.25 Stanochnik (metalloobrabotka),iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.25 Stanochnik (metalloobrabotka),iz chisla lits s OVZ (iz stroki 02): invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.25 Stanochnik (metalloobrabotka),Invalidy i deti-invalidy (krome uchtennykh v stroke 03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.25 Stanochnik (metalloobrabotka),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.26 Tokar-universal,Vsego  (obschaya chislennost vypusknikov),11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
GAPOU SO Ekaterinburgskiy promyshlenno-tekhnologicheskiy tekhnikum im. V.M. Kurochkina,15.01.26 Tokar-universal,iz obschey chislennosti vypusknikov (iz stroki 01): litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
