1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,44.02.06 Professionalnoe obuchenie (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,44.02.06 Professionalnoe obuchenie (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,44.02.06 Professionalnoe obuchenie (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,44.02.06 Professionalnoe obuchenie (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,49.02.01 Fizicheskaya kultura,Vsego,44,13,13,0,0,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,49.02.01 Fizicheskaya kultura,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,49.02.01 Fizicheskaya kultura,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,49.02.01 Fizicheskaya kultura,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federalnoe gosudarstvennoe avtonomnoe obrazovatelnoe uchrezhdenie vysshego obrazovaniya Rossiyskiy gosudarstvennyy professionalno-pedagogicheskiy universitet,49.02.01 Fizicheskaya kultura,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.15 Kinologiya,Vsego,17,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.15 Kinologiya,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.15 Kinologiya,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.15 Kinologiya,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.15 Kinologiya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Vsego,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,23.02.03 Tekhnicheskoe obsluzhivanie i remont avtomobilnogo transporta,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,21.02.05 Zemelno-imuschestvennye otnosheniya,Vsego,20,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,21.02.05 Zemelno-imuschestvennye otnosheniya,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,21.02.05 Zemelno-imuschestvennye otnosheniya,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,21.02.05 Zemelno-imuschestvennye otnosheniya,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,21.02.05 Zemelno-imuschestvennye otnosheniya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.06 Tekhnologiya proizvodstva i pererabotki selskokhozyaystvennoy produktsii,Vsego,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.06 Tekhnologiya proizvodstva i pererabotki selskokhozyaystvennoy produktsii,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.06 Tekhnologiya proizvodstva i pererabotki selskokhozyaystvennoy produktsii,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.06 Tekhnologiya proizvodstva i pererabotki selskokhozyaystvennoy produktsii,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,35.02.06 Tekhnologiya proizvodstva i pererabotki selskokhozyaystvennoy produktsii,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,36.02.01 Veterinariya,Vsego,66,6,6,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,36.02.01 Veterinariya,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,36.02.01 Veterinariya,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,36.02.01 Veterinariya,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy GAU,36.02.01 Veterinariya,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,08.02.02 Stroitelstvo i ekspluatatsiya inzhenernykh sooruzheniy,Vsego,18,12,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,08.02.02 Stroitelstvo i ekspluatatsiya inzhenernykh sooruzheniy,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,08.02.02 Stroitelstvo i ekspluatatsiya inzhenernykh sooruzheniy,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,08.02.02 Stroitelstvo i ekspluatatsiya inzhenernykh sooruzheniy,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,08.02.02 Stroitelstvo i ekspluatatsiya inzhenernykh sooruzheniy,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Vsego,20,5,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.01 Ratsionalnoe ispolzovanie prirodokhozyaystvennykh kompleksov,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.04 Pozharnaya bezopasnost,Vsego,49,11,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.04 Pozharnaya bezopasnost,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.04 Pozharnaya bezopasnost,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.04 Pozharnaya bezopasnost,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,20.02.04 Pozharnaya bezopasnost,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,21.02.06 Informatsionnye sistemy obespecheniya gradostroitelnoy deyatelnosti,Vsego,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,21.02.06 Informatsionnye sistemy obespecheniya gradostroitelnoy deyatelnosti,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,21.02.06 Informatsionnye sistemy obespecheniya gradostroitelnoy deyatelnosti,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,21.02.06 Informatsionnye sistemy obespecheniya gradostroitelnoy deyatelnosti,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,21.02.06 Informatsionnye sistemy obespecheniya gradostroitelnoy deyatelnosti,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Vsego,32,15,0,0,0,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,40.02.02 Pravookhranitelnaya deyatelnost,Vsego,67,13,0,0,0,0,18,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,40.02.02 Pravookhranitelnaya deyatelnost,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,40.02.02 Pravookhranitelnaya deyatelnost,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,40.02.02 Pravookhranitelnaya deyatelnost,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGBOU VO Uralskiy gosudarstvennyy gornyy universitet,40.02.02 Pravookhranitelnaya deyatelnost,Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),08.02.10 Stroitelstvo zheleznykh dorog; put i putevoe khozyaystvo,Vsego,42,38,38,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),08.02.10 Stroitelstvo zheleznykh dorog; put i putevoe khozyaystvo,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),08.02.10 Stroitelstvo zheleznykh dorog; put i putevoe khozyaystvo,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),08.02.10 Stroitelstvo zheleznykh dorog; put i putevoe khozyaystvo,Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),08.02.10 Stroitelstvo zheleznykh dorog; put i putevoe khozyaystvo,Imeyut dogovor o tselevom obuchenii,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),11.02.06 Tekhnicheskaya ekspluatatsiya transportnogo radioelektronnogo oborudovaniya (po vidam transporta),Vsego,16,10,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),11.02.06 Tekhnicheskaya ekspluatatsiya transportnogo radioelektronnogo oborudovaniya (po vidam transporta),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),11.02.06 Tekhnicheskaya ekspluatatsiya transportnogo radioelektronnogo oborudovaniya (po vidam transporta),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),11.02.06 Tekhnicheskaya ekspluatatsiya transportnogo radioelektronnogo oborudovaniya (po vidam transporta),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),11.02.06 Tekhnicheskaya ekspluatatsiya transportnogo radioelektronnogo oborudovaniya (po vidam transporta),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),13.02.07 Elektrosnabzhenie (po otraslyam),Vsego,50,44,44,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),13.02.07 Elektrosnabzhenie (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),13.02.07 Elektrosnabzhenie (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),13.02.07 Elektrosnabzhenie (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),13.02.07 Elektrosnabzhenie (po otraslyam),Imeyut dogovor o tselevom obuchenii,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),Vsego,129,124,124,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.01 Organizatsiya perevozok i upravlenie na transporte (po vidam),Imeyut dogovor o tselevom obuchenii,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,Vsego,106,75,75,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,Invalidy i deti-invalidy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),23.02.06 Tekhnicheskaya ekspluatatsiya podvizhnogo sostava zheleznykh dorog,Imeyut dogovor o tselevom obuchenii,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),27.02.03 Avtomatika i telemekhanika na transporte (zheleznodorozhnom transporte),Vsego,28,16,16,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),27.02.03 Avtomatika i telemekhanika na transporte (zheleznodorozhnom transporte),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),27.02.03 Avtomatika i telemekhanika na transporte (zheleznodorozhnom transporte),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),27.02.03 Avtomatika i telemekhanika na transporte (zheleznodorozhnom transporte),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),27.02.03 Avtomatika i telemekhanika na transporte (zheleznodorozhnom transporte),Imeyut dogovor o tselevom obuchenii,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Vsego,19,17,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),litsa s OVZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),litsa s OVZ (invalidy i deti-invalidy),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Invalidy i deti-invalidy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),38.02.01 Ekonomika i bukhgalterskiy uchet (po otraslyam),Imeyut dogovor o tselevom obuchenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),31.02.01 Lechebnoe delo,Vsego,37,34,32,34,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),31.02.01 Lechebnoe delo,litsa s OVZ,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolledzh FGBOU VO Uralskiy gosudarstvennyy universitet putey soobscheniya (UrGUPS),31.02.01 Lechebnoe delo,litsa s OVZ (invalidy i deti-invalidy),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
